#label	reegle_uri	pointmention_pk	sentence_pk	conf
land-use, land-use change and forestry	1683	2622	1512	1.0
land-use, land-use change and forestry	1683	10905	6380	1.0
land-use, land-use change and forestry	1683	3382	1923	1.0
land-use, land-use change and forestry	1683	3383	1923	1.0
land-use, land-use change and forestry	1683	8881	5204	1.0
land-use, land-use change and forestry	1683	10812	6314	0.31
land-use, land-use change and forestry	1683	10813	6314	0.31
land-use, land-use change and forestry	1683	15953	9422	1.0
land-use, land-use change and forestry	1683	15954	9422	1.0
land-use, land-use change and forestry	1683	15955	9422	1.0
land-use, land-use change and forestry	1683	15956	9422	1.0
land-use, land-use change and forestry	1683	17432	10281	0.62
land-use, land-use change and forestry	1683	17431	10281	0.62
land-use, land-use change and forestry	1683	13211	7788	1.0
land-use, land-use change and forestry	1683	22750	13313	1.0
land-use, land-use change and forestry	1683	10356	6077	0.88
land-use, land-use change and forestry	1683	10357	6077	0.88
land-use, land-use change and forestry	1683	14232	8417	1.0
land-use, land-use change and forestry	1683	14233	8417	1.0
land-use, land-use change and forestry	1683	14228	8417	1.0
land-use, land-use change and forestry	1683	14229	8417	1.0
land-use, land-use change and forestry	1683	21535	12647	0.33
land-use, land-use change and forestry	1683	4219	2458	1.0
land-use, land-use change and forestry	1683	12595	7414	0.93
land-use, land-use change and forestry	1683	9547	5611	0.28
land-use, land-use change and forestry	1683	7650	4513	1.0
land-use, land-use change and forestry	1683	7651	4513	1.0
land-use, land-use change and forestry	1683	7652	4513	1.0
land-use, land-use change and forestry	1683	7653	4513	1.0
land-use, land-use change and forestry	1683	13480	7969	1.0
land-use, land-use change and forestry	1683	13481	7969	1.0
land-use, land-use change and forestry	1683	13478	7969	1.0
land-use, land-use change and forestry	1683	13479	7969	1.0
land-use, land-use change and forestry	1683	24250	14103	0.43
land-use, land-use change and forestry	1683	24251	14103	0.43
land-use, land-use change and forestry	1683	24252	14103	0.43
land-use, land-use change and forestry	1683	14226	8416	1.0
land-use, land-use change and forestry	1683	14227	8416	1.0
land-use, land-use change and forestry	1683	1211	677	0.33
land-use, land-use change and forestry	1683	6121	3573	1.0
land-use, land-use change and forestry	1683	6122	3573	1.0
land-use, land-use change and forestry	1683	6123	3573	1.0
land-use, land-use change and forestry	1683	10376	6084	1.0
land-use, land-use change and forestry	1683	16239	9595	0.32
land-use, land-use change and forestry	1683	15750	9288	0.18
land-use, land-use change and forestry	1683	15751	9288	0.18
land-use, land-use change and forestry	1683	1010	554	1.0
land-use, land-use change and forestry	1683	16229	9587	1.0
land-use, land-use change and forestry	1683	16230	9587	1.0
land-use, land-use change and forestry	1683	16231	9587	0.55
land-use, land-use change and forestry	1683	4978	2890	1.0
land-use, land-use change and forestry	1683	16236	9592	0.37
land-use, land-use change and forestry	1683	11434	6719	1.0
land-use, land-use change and forestry	1683	25713	14952	1.0
land-use, land-use change and forestry	1683	4789	2779	1.0
land-use, land-use change and forestry	1683	2102	1182	0.56
land-use, land-use change and forestry	1683	2103	1182	0.56
land-use, land-use change and forestry	1683	689	354	0.35
land-use, land-use change and forestry	1683	12564	7397	0.59
land-use, land-use change and forestry	1683	6573	3838	1.0
land-use, land-use change and forestry	1683	4975	2889	1.0
land-use, land-use change and forestry	1683	23848	13865	1.0
land-use, land-use change and forestry	1683	3226	1835	1.0
land-use, land-use change and forestry	1683	15873	9375	0.09
land-use, land-use change and forestry	1683	13585	8035	1.0
land-use, land-use change and forestry	1683	9267	5430	1.0
land-use, land-use change and forestry	1683	2607	1501	0.12
land-use, land-use change and forestry	1683	1269	716	1.0
land-use, land-use change and forestry	1683	3374	1919	1.0
land-use, land-use change and forestry	1683	14590	8610	1.0
land-use, land-use change and forestry	1683	8882	5205	1.0
land-use, land-use change and forestry	1683	15284	9026	1.0
land-use, land-use change and forestry	1683	18175	10715	0.17
land-use, land-use change and forestry	1683	1337	756	1.0
land-use, land-use change and forestry	1683	20962	12293	0.55
land-use, land-use change and forestry	1683	20963	12293	0.55
land-use, land-use change and forestry	1683	7169	4221	0.4
land-use, land-use change and forestry	1683	1216	680	1.0
land-use, land-use change and forestry	1683	15892	9390	1.0
land-use, land-use change and forestry	1683	11560	6804	0.18
land-use, land-use change and forestry	1683	20933	12274	1.0
land-use, land-use change and forestry	1683	16235	9591	1.0
land-use, land-use change and forestry	1683	2099	1180	0.34
land-use, land-use change and forestry	1683	23307	13588	1.0
land-use, land-use change and forestry	1683	2172	1219	1.0
land-use, land-use change and forestry	1683	21838	12809	0.26
land-use, land-use change and forestry	1683	25450	14779	1.0
land-use, land-use change and forestry	1683	690	354	0.33
land-use, land-use change and forestry	1683	12644	7443	0.38
land-use, land-use change and forestry	1683	9117	5336	1.0
land-use, land-use change and forestry	1683	9134	5349	1.0
land-use, land-use change and forestry	1683	12427	7314	1.0
land-use, land-use change and forestry	1683	16225	9584	0.82
land-use, land-use change and forestry	1683	23827	13859	0.38
land-use, land-use change and forestry	1683	23828	13859	0.38
land-use, land-use change and forestry	1683	23829	13859	0.38
land-use, land-use change and forestry	1683	14239	8421	1.0
land-use, land-use change and forestry	1683	11371	6678	1.0
land-use, land-use change and forestry	1683	15914	9399	0.26
land-use, land-use change and forestry	1683	2363	1346	1.0
land-use, land-use change and forestry	1683	18016	10637	1.0
land-use, land-use change and forestry	1683	25449	14778	0.29
land-use, land-use change and forestry	1683	16240	9596	1.0
land-use, land-use change and forestry	1683	13476	7968	0.43
land-use, land-use change and forestry	1683	13477	7968	0.43
land-use, land-use change and forestry	1683	4769	2759	1.0
land-use, land-use change and forestry	1683	24849	14419	1.0
land-use, land-use change and forestry	1683	10683	6265	0.26
land-use, land-use change and forestry	1683	19764	11638	1.0
land-use, land-use change and forestry	1683	4774	2764	1.0
land-use, land-use change and forestry	1683	16194	9567	0.27
land-use, land-use change and forestry	1683	16195	9567	0.27
land-use, land-use change and forestry	1683	13046	7700	0.26
land-use, land-use change and forestry	1683	13066	7713	1.0
land-use, land-use change and forestry	1683	2214	1242	1.0
land-use, land-use change and forestry	1683	11988	7032	1.0
land-use, land-use change and forestry	1683	18841	11088	1.0
land-use, land-use change and forestry	1683	1037	572	1.0
land-use, land-use change and forestry	1683	18020	10640	1.0
land-use, land-use change and forestry	1683	16613	9785	1.0
land-use, land-use change and forestry	1683	1973	1124	1.0
land-use, land-use change and forestry	1683	2190	1229	1.0
land-use, land-use change and forestry	1683	3355	1905	0.86
land-use, land-use change and forestry	1683	10362	6077	0.88
land-use, land-use change and forestry	1683	11916	6989	0.12
land-use, land-use change and forestry	1683	1529	862	0.65
land-use, land-use change and forestry	1683	1815	1022	0.1
land-use, land-use change and forestry	1683	18321	10816	1.0
